,pcv,user_fei,protocol_equity,valid,cr,eth_usd
14751887,523335723.0402585,225444812.8045225,297890910.23573595,True,2.3213473689191937,2360.49
14753237,525817301.4935996,225299528.32951427,300517773.1640853,True,2.33385886509518,2377.71668474
14754587,531231764.45173436,221541292.49013218,309690471.9616022,True,2.397890517296663,2431.7926796
14755938,485239512.9071839,208864266.01169026,276375246.8954937,True,2.323228966701392,2238.33444553
14757288,437100086.82011044,193545236.02828407,243554850.79182634,True,2.258387216290015,2051.41988892
14758639,420480228.12730634,177031069.35918647,243449158.76811987,True,2.3751775869024137,2051.61433465
14759989,409137513.0714486,193035034.0777172,216102478.99373138,True,2.119498748122204,1892.55858127
14761340,418136868.31434494,194078560.97111747,224058307.34322748,True,2.1544722210536773,1940.76956365
14762690,412796333.830877,190998823.94090825,221797509.88996878,True,2.1612506575359287,1925.20529406
14764041,418479297.5716712,188994156.1359239,229485141.43574727,True,2.214244641885659,1971.54
14765391,435337018.42427987,187651733.47041574,247685284.95386413,True,2.319920047490065,2079.04
14766742,438706612.01684624,191836573.32998565,246870038.6868606,True,2.2868768160397117,2073.41160862
14768092,446879222.3509771,191784326.50428164,255094895.84669545,True,2.330113364821814,2123.62656092
14769443,436604555.19720036,192286118.90645787,244318436.29074252,True,2.270598406583873,2058.5173
14770793,435208297.4145098,193211229.10794702,241997068.30656272,True,2.252500019920473,2049.4487014
14772144,432902631.21100664,195360631.71354815,237541999.49745846,True,2.215915394078781,2034.41234565
14773494,424362018.1209998,195730847.07832548,228631171.04267433,True,2.1680896213113674,1980.52
14774845,427402434.80915266,194962570.3484282,232439864.46072444,True,2.192228149461297,2002.34
14776195,432112277.73957694,194461880.4982598,237650397.24131706,True,2.2220924565390274,2033.83
14777546,431242461.56243974,194438986.92994446,236803474.6324953,True,2.21788062348738,2028.02
14778896,432332178.6922632,194398038.3322193,237934140.3600439,True,2.2239534020061607,2033.8353
14780246,436899855.953193,193121987.44698334,243777868.5062096,True,2.262299915866041,2070.2933573
14781597,438280632.9124921,193055050.20494992,245225582.7075422,True,2.270236559194941,2079.89266366
14782947,445187634.24987614,190316501.4664129,254871132.78346327,True,2.3391961854050947,2139.57260055
14784298,435321876.2732703,190760561.25771204,244561315.0155583,True,2.2820328971729276,2075.7923
14785648,410638225.9329574,229027545.10545015,181610680.82750726,True,1.7929643604392171,2014.27
14786999,408254662.545487,226617122.24083623,181637540.30465075,True,1.8015172839041542,2014.57311259
14788349,408340214.78718436,226590336.09069088,181749878.69649348,True,1.8021078119754834,2015.27905068
14789700,411226114.90846163,227660884.97663066,183565229.931831,True,1.8063099199086128,2026.50212903
14791050,419031273.6121369,227385119.26734316,191646154.34479374,True,1.8428262806391913,2077.63668101
14792401,419288575.84266704,227336701.35780647,191951874.48486057,True,1.8443505748891222,2079.8531
14793751,416166840.7768487,227464830.88798434,188702009.8888643,True,1.8295876296665445,2059.56553839
14795102,419735401.5893635,227345042.23960578,192390359.34975773,True,1.8462483168953019,2082.12124507
14796452,416326866.6031023,227777636.62716773,188549229.9759346,True,1.8277776201732956,2057.60569462
14797803,413964232.6294579,228983989.70460856,184980242.92484933,True,1.8078304651931147,2034.68355903
14799153,407848726.36922365,229279517.05603537,178569209.3131883,True,1.7788275708446577,1994.15
14800504,403797598.21071124,229589714.97405398,174207883.2366573,True,1.7587791258695737,1966.635
14801854,395998407.57174957,229872502.43054953,166125905.14120007,True,1.7226871565092523,1914.97
14803204,404581839.07362086,233302576.55957326,171279262.5140476,True,1.7341507540972736,1948.54774906
14804555,403189116.9410082,233456371.9167648,169732745.02424344,True,1.7270426745291791,1938.34468088
14805905,416239956.7387911,232976087.33091772,183263869.4078734,True,1.7866209425500676,2023.665
14807256,415777364.1611906,232989570.14085057,182787794.02034006,True,1.784532088324118,2020.93659272
14808606,415923288.9271244,232991466.42727315,182931822.4998512,True,1.7851438737433427,2021.84
14809957,416574256.80715346,233128870.80069762,183445386.0064558,True,1.7868840327514977,2025.2617655
14811307,417946297.5912967,233566849.24808386,184379448.34321278,True,1.7894076104412127,2030.7612269
14812658,402500798.7629204,234121232.58317986,168379566.17974055,True,1.7191981877163478,1929.08115461
14814008,408608506.5738954,233895151.65592435,174713354.917971,True,1.7469729649419423,1968.98209422
14815359,407507846.41108865,233935685.51039618,173572160.90069243,True,1.7419652992316936,1961.56482401
14816709,409068490.5907833,234147329.5239068,174921161.06687656,True,1.7470559729318493,1969.99583311
14818060,408367862.4604532,234170999.8326618,174196862.62779135,True,1.743887427359802,1965.53723543
14819410,410491154.47747374,234096129.06975177,176395025.407722,True,1.7535153447802758,1978.77767768
14820761,410739823.21068496,234406644.81309178,176333178.39759317,True,1.7522533268551133,1978.9102
14822111,409910620.88845754,234436124.20506725,175474496.68339035,True,1.7484959806360656,1973.34033179
14823462,417985898.6148818,234153672.62712097,183832225.98776087,True,1.7850922171120727,2026.75549032
14824812,415073000.55950814,234256552.44989443,180816448.1096137,True,1.771873598491077,2007.35339353
14826162,420108936.23804,234182846.8519039,185926089.38613614,True,1.793935558840118,2039.87614297
14827513,417634594.87431705,234241131.0235961,183393463.85072094,True,1.782925966286625,2028.39487512
14828863,422831738.64644337,235055515.40557757,187776223.2408658,True,1.798859039392743,2055.06414688
14830214,423366755.6085875,235084407.87426293,188282347.73432457,True,1.8009138055426845,2058.46617842
14831564,412619481.1542754,235449301.73736492,177170179.41691056,True,1.7524769795857682,1986.49205936
14832915,413367965.7561624,237023992.36577907,176343973.39038336,True,1.7439920812668053,1982.06356679
14834265,413912491.5139913,237487699.9588996,176424791.5550917,True,1.7428797010776742,1981.87171294
14835616,412769756.26870763,237676970.1453461,175092786.1233615,True,1.7366838529466586,1972.94130064
14836966,409989716.3108487,237767925.61406592,172221790.69678283,True,1.7243272626112127,1954.73
14838317,413555339.11967266,237640419.90217125,175914919.21750134,True,1.7402567260650348,1978.47756912
14839667,418871356.9454125,237460179.52988327,181411177.41552925,True,1.763964626720496,2013.86085
14841018,413433465.68249184,237665842.26023853,175767623.4222533,True,1.739557783107056,1978.145
14842368,413661695.3666771,237965311.2833304,175696384.08334666,True,1.7383277131268766,1977.68325498
14843719,412609788.1828276,238003407.07805198,174606381.10477567,True,1.7336297544997512,1970.38
14845069,408104791.9768751,235214616.62950486,172890175.34737027,True,1.7350315972059505,1959.4058239
14846420,402510442.01802593,235417285.11228666,167093156.90573922,True,1.7097743771280052,1922.97683287
14847770,388163435.62736744,237822949.87210774,150340485.75525966,True,1.6321529769776515,1814.95
14849121,398587314.6361943,237446512.53314131,161140802.1030529,True,1.6786404246748494,1883.7613026
